Customer_ID,Recency_Days,Frequency,Monetary,Avg_Order_Value,Total_Quantity,Unique_Products,Tenure_Days,Repeat_Purchase_90d
12958,308,2,467.34,233.67,118,45,182,0
12959,392,1,150.95,150.95,109,8,0,0
12960,321,4,1322.0700000000002,330.51750000000004,1379,49,247,0
12961,287,1,211.99,211.99,180,37,0,0
12962,21,1,170.54,170.54,78,11,0,1
12963,273,5,1744.96,348.992,928,74,153,1
12964,345,1,132.24,132.24,56,26,0,0
12967,266,3,2938.52,979.5066666666668,912,47,25,0
12968,20,1,135.95,135.95,73,5,0,0
12969,510,1,122.45,122.45,55,5,0,0
12970,230,8,1071.93,133.99125,694,181,413,1
12971,0,94,12680.01,134.89372340425533,10933,92,631,1
12972,321,4,1161.2,290.3,844,69,247,0
12973,321,1,385.55,385.55,31,6,0,0
12974,105,2,408.95,204.475,104,27,367,0
12975,344,6,2100.09,350.01500000000004,911,92,296,0
12976,119,8,3156.38,394.5475,2684,106,453,0
12977,64,4,513.88,128.47,128,54,355,0
12978,293,5,2502.82,500.564,1394,126,344,0
12979,637,1,517.7,517.7,520,56,0,0
12980,65,21,16245.78,773.6085714285715,1910,7,579,0
12981,41,1,187.18,187.18,134,11,0,1
12982,150,8,2744.81,343.10125,1729,139,363,0
12983,506,1,490.08,490.08,638,30,0,0
12986,336,10,2729.84,272.98400000000004,1164,61,259,0
12987,105,4,1057.81,264.4525,474,48,491,1
12988,200,1,505.82,505.82,126,75,0,0
12989,65,26,11096.78,426.7992307692308,6038,23,571,1
12990,93,6,809.9,134.98333333333332,410,6,434,1
12991,20,2,564.62,282.31,439,36,277,1
12992,633,1,93.35,93.35,21,6,0,0
12993,28,7,1217.27,173.8957142857143,715,55,539,1
12994,28,2,645.47,322.735,303,38,148,1
12996,283,1,355.5,355.5,122,22,0,0
12997,144,6,1492.49,248.74833333333333,822,52,376,1
12998,400,3,920.08,306.6933333333333,1124,58,160,0
12999,104,3,455.88,151.96,342,25,49,0
13000,14,4,1032.5,258.125,548,57,618,0
13001,66,31,22839.25,736.75,12822,295,577,1
13002,226,3,414.13,138.04333333333332,201,19,116,0
13003,13,3,149.05,49.68333333333334,103,4,109,0
13004,22,30,9780.03,326.00100000000003,7221,345,610,1
13005,81,4,999.68,249.92000000000002,462,41,283,0
13007,487,1,175.25,175.25,59,11,0,0
13008,231,3,612.13,204.04333333333332,379,31,399,0
13009,580,1,234.0,234.0,120,4,0,0
13010,282,2,330.12,165.06,323,10,274,0
13011,280,1,50.550000000000004,50.550000000000004,13,3,0,0
13012,56,7,2323.3,331.90000000000003,1250,72,443,1
13013,0,25,9972.58,398.90319999999997,5195,271,633,1
13014,21,6,3937.28,656.2133333333333,1690,138,318,1
13015,105,10,5003.18,500.31800000000004,2623,202,405,1
13016,31,1,425.25,425.25,315,28,0,1
13018,0,25,7561.17,302.4468,5175,333,555,1
13019,287,6,1229.95,204.99166666666667,397,46,353,0
13020,470,2,618.96,309.48,278,38,97,0
13021,74,12,3423.33,285.2775,1721,116,567,1
13022,337,1,65.3,65.3,35,5,0,0
13023,37,2,1095.53,547.765,458,54,398,1
13024,378,2,555.87,277.935,181,26,111,0
13025,639,1,323.39,323.39,241,13,0,0
13026,0,7,1361.92,194.56,1746,33,633,1
13027,21,19,17239.2,907.3263157894737,42840,7,574,0
13029,46,4,1453.0,363.25,152,11,384,1
13030,276,1,402.36,402.36,174,50,0,1
13031,315,5,3292.84,658.568,2309,275,147,0
13032,300,7,1805.78,257.9685714285714,899,110,67,1
13033,265,2,220.55,110.275,98,12,72,0
13034,277,2,279.91,139.955,153,16,31,1
13035,168,2,775.32,387.65999999999997,494,22,170,1
13036,592,1,307.1,307.1,38,6,0,0
13037,46,12,3914.9500000000003,326.24583333333334,2130,181,597,0
13038,91,2,591.76,295.88,280,22,106,1
13039,492,4,1010.73,252.6825,290,37,138,0
13041,358,4,799.13,199.7825,335,23,139,0
13042,506,3,1488.59,496.19666666666666,812,164,133,0
13043,181,1,516.42,516.42,254,13,0,0
13044,199,11,4848.05,440.7318181818182,2548,356,409,0
13045,7,3,808.9200000000001,269.64000000000004,405,41,387,0
13046,174,2,517.66,258.83,317,31,190,1
13047,35,22,7873.0,357.8636363636364,3101,170,596,1
13048,21,8,3588.27,448.53375,2380,118,567,1
13049,226,3,905.34,301.78000000000003,430,12,83,1
13050,14,31,10659.4,343.85161290322577,5974,490,617,1
13051,486,2,155.8,77.9,72,4,40,0
13052,120,7,3119.33,445.61857142857144,1424,161,442,0
13053,529,1,127.65,127.65,47,17,0,0
13055,121,2,1451.56,725.78,1179,99,216,1
13056,459,1,209.48,209.48,158,18,0,0
13057,438,3,709.59,236.53,456,34,101,0
13058,59,1,47.550000000000004,47.550000000000004,9,3,0,1
13059,157,10,2291.77,229.177,860,155,368,0
13060,161,1,307.53000000000003,307.53000000000003,123,15,0,0
13062,99,1,346.98,346.98,343,11,0,0
13063,388,1,188.4,188.4,116,12,0,0
13064,60,4,1220.5,305.125,438,41,439,1
13065,281,5,1055.05,211.01000000000005,381,49,174,0
13067,317,2,393.05,196.52499999999998,99,13,36,1
13068,227,1,165.0,165.0,100,1,0,1
13069,7,34,8723.03,256.55970588235294,14451,550,443,1
13070,100,4,751.7,187.925,372,12,539,0
13071,520,1,129.22,129.22,30,12,0,0
13072,174,1,177.15,177.15,69,7,0,0
13073,319,2,418.08,209.04,261,25,26,0
13074,419,4,1378.74,344.685,826,26,212,0
13075,37,1,919.61,919.61,485,22,0,0
13076,365,1,135.4,135.4,44,9,0,0
13077,198,10,2588.82,258.882,2212,176,438,0
13078,14,46,23307.27,506.6797826086957,8902,141,632,1
13079,48,2,222.88000000000002,111.44000000000001,100,11,277,1
13080,87,4,280.73,70.1825,193,17,430,0
13081,51,25,47371.11,1894.8444,33674,676,587,1
13082,34,21,7335.75,349.32142857142856,8466,99,591,0
13083,333,1,91.67999999999999,91.67999999999999,120,4,0,1
13084,399,1,122.39999999999999,122.39999999999999,144,2,0,0
13085,65,8,2433.28,304.16,944,50,581,0
13086,290,1,439.33000000000004,439.33000000000004,155,47,0,0
13087,634,1,313.64,313.64,86,15,0,0
13088,325,1,236.11,236.11,76,19,0,0
13089,7,177,97915.57,553.1953107344633,51689,776,637,1
13090,44,19,9092.94,478.5757894736842,2117,130,358,1
13091,637,2,1976.0,988.0,873,24,0,1
13092,119,11,2102.2,191.1090909090909,480,48,456,1
13093,183,55,54144.25,984.4409090909091,25971,199,460,0
13094,37,11,1827.8400000000001,166.16727272727275,1536,5,259,1
13096,302,1,419.7000000000001,419.7000000000001,6,1,0,0
13097,30,26,11957.39,459.89961538461534,4846,366,615,1
13098,2,18,15169.46,842.7477777777777,8701,110,223,1
13099,7,1,207.36,207.36,288,1,0,0
13101,142,4,695.4,173.85,478,48,446,0
13102,41,32,9917.710000000001,309.92843750000003,5523,185,448,1
13103,345,2,465.70000000000005,232.85000000000002,344,21,139,1
13104,41,6,987.06,164.51,510,5,520,1
13105,344,1,72.0,72.0,100,1,0,0
13106,41,2,603.46,301.73,231,15,280,0
13107,83,7,4656.67,665.2385714285714,3839,127,497,1
13108,280,2,748.46,374.23,745,27,62,0
13109,65,2,717.34,358.67,497,42,394,1
13110,45,10,2511.04,251.10399999999998,649,141,601,1
13111,626,1,321.88000000000005,321.88000000000005,180,12,0,0
13112,449,1,20.599999999999998,20.599999999999998,11,2,0,0
13113,21,33,16771.170000000002,508.2172727272727,4006,165,507,1
13114,638,1,234.38,234.38,74,16,0,0
13115,92,7,4078.4700000000003,582.6385714285715,2988,161,415,1
13116,46,1,501.14,501.14,291,30,0,0
13117,29,17,2112.52,124.26588235294118,1610,114,501,1
13118,116,7,2017.3,288.18571428571425,698,85,230,1
13119,576,1,134.9,134.9,110,11,0,0
13120,146,1,30.6,30.6,12,1,0,0
13121,177,1,283.73,283.73,252,50,0,0
13122,2,2,922.39,461.19500000000005,585,54,146,0
13123,380,2,506.75,253.375,268,36,56,0
13124,160,3,3401.8,1133.9333333333334,2220,163,132,1
13125,431,1,148.62,148.62,53,20,0,0
13126,161,10,2752.59,275.259,2208,123,394,1
13128,539,1,263.5,263.5,31,1,0,0
13129,360,2,233.25,116.625,296,10,77,0
13130,2,1,64.0,64.0,32,2,0,0
13131,95,5,2565.37,513.074,1204,98,481,1
13132,169,1,77.3,77.3,20,3,0,0
13133,181,3,200.45,66.81666666666666,55,12,185,0
13134,91,5,1567.39,313.478,635,61,232,1
13135,104,2,3371.45,1685.725,4423,18,294,0
13136,50,11,4893.63,444.87545454545455,2458,179,588,1
13137,0,13,5871.97,451.69,3203,547,409,1
13138,41,4,801.07,200.26749999999998,363,33,263,1
13139,17,4,4848.9800000000005,1212.245,2915,128,328,1
13140,16,5,1054.92,210.984,572,89,382,0
13141,122,16,6668.36,416.77250000000004,4553,259,516,1
13143,492,1,405.1,405.1,198,23,0,0
13144,240,2,135.35,67.675,29,6,98,0
13145,35,5,923.8,184.76,145,2,472,1
13147,7,1,118.8,118.8,24,1,0,1
13148,41,24,7580.57,315.8570833333334,3892,400,598,1
13149,14,3,1132.6200000000001,377.54,884,58,182,1
13150,392,3,449.96999999999997,149.98999999999998,171,7,146,0
13151,203,3,2465.21,821.7366666666667,813,131,332,0
13152,325,7,2146.38,306.6257142857143,977,114,277,0
13154,307,3,1624.84,541.6133333333333,976,78,336,0
13155,234,4,967.9200000000001,241.98000000000002,506,68,165,1
13156,293,3,1586.54,528.8466666666667,914,94,290,0
13157,49,8,4819.34,602.4175,4111,137,500,1
13158,2,5,1508.18,301.636,992,70,293,0
13159,14,2,843.09,421.54499999999996,627,75,9,1
13161,221,2,472.13,236.065,105,30,187,0
13162,30,16,9275.49,579.718125,5755,186,613,0
13163,518,1,17.65,17.65,3,2,0,0
13164,477,2,372.2,186.10000000000002,120,7,98,0
13165,259,2,784.32,392.15999999999997,856,20,61,1
13166,191,2,875.93,437.96500000000003,522,55,131,0
13167,38,3,751.37,250.45666666666668,669,46,259,1
13168,107,4,1494.2,373.55,773,119,342,1
13169,160,2,632.4000000000001,316.2,120,11,309,1
13171,207,1,140.35,140.35,53,23,0,1
13172,308,1,69.6,69.6,48,1,0,0
13173,275,10,2212.11,221.211,1318,147,362,1
13174,224,11,7286.6,662.4181818181819,3369,564,418,1
13175,490,2,831.45,415.725,423,40,153,0
13177,338,1,229.75,229.75,89,13,0,1
13178,41,18,12725.45,706.9694444444444,7807,183,589,1
13179,526,1,572.3100000000001,572.3100000000001,368,34,0,0
13180,515,1,86.10000000000001,86.10000000000001,42,4,0,0
13181,289,1,359.69,359.69,171,19,0,0
13183,9,12,5473.38,456.115,3267,64,534,1
13184,38,9,1472.1,163.56666666666666,1537,122,159,1
13185,175,1,71.4,71.4,12,1,0,0
13186,1,2,1301.94,650.97,547,57,35,1
13187,245,4,341.36,85.34,296,51,287,0
13189,23,1,127.0,127.0,526,18,0,1
13190,452,3,570.66,190.22,308,16,188,0
13191,566,1,164.69,164.69,115,58,0,0
13192,3,6,2558.58,426.43,1629,135,591,0
13194,43,2,472.78,236.39,326,10,285,0
13195,322,1,136.73,136.73,70,43,0,0
13196,170,4,1783.19,445.7975,1102,89,355,1
13197,517,1,373.01000000000005,373.01000000000005,204,19,0,0
13198,28,7,4582.17,654.5957142857143,3170,248,313,1
13199,0,51,10887.25,213.47549019607843,9043,42,642,1
13200,34,1,319.32,319.32,249,14,0,1
13201,410,4,1233.06,308.265,1036,65,140,0
13202,302,7,1580.3,225.7571428571429,572,55,336,0
13203,28,8,2088.65,261.08125,1887,125,601,1
13204,639,1,966.6600000000001,966.6600000000001,428,57,0,0
13205,351,1,2803.2,2803.2,256,1,0,0
13206,308,13,8308.19,639.0915384615384,7086,393,332,0
13207,58,3,483.12000000000006,161.04000000000002,120,8,461,1
13208,63,7,1587.47,226.78142857142856,1112,172,581,1
13209,36,10,6773.9800000000005,677.3979999999999,4783,230,555,1
13210,1,1,353.48,353.48,316,22,0,0
13211,3,9,2307.9900000000002,256.4433333333334,1590,96,638,1
13213,36,10,3294.82,329.482,2080,147,439,1
13214,325,7,3264.23,466.31857142857143,2966,207,228,0
13215,310,1,81.6,81.6,96,1,0,0
13216,175,1,333.74,333.74,297,5,0,0
13217,30,4,666.48,166.62,512,3,533,0
13218,35,1,62.64,62.64,88,5,0,0
13219,526,1,76.23,76.23,11,11,0,0
13220,93,4,1243.29,310.8225,332,43,390,1
13221,148,2,847.41,423.70500000000004,244,62,119,0
13222,485,1,88.5,88.5,30,1,0,0
13223,108,6,969.12,161.52,568,8,464,0
13224,59,1,1212.26,1212.26,665,42,0,1
13225,51,14,14095.79,1006.8421428571429,6149,54,579,1
13226,181,2,312.46,156.23000000000002,179,28,120,0
13227,109,1,257.7,257.7,99,9,0,0
13229,133,1,160.95,160.95,63,10,0,0
13230,46,28,5559.61,198.55749999999998,3214,582,492,1
13232,6,5,1019.05,203.81,649,129,144,1
13233,244,3,875.58,291.85999999999996,1004,49,358,1
13234,580,2,346.5,173.25,159,56,59,0
13235,120,1,1031.07,1031.07,441,53,0,0
13236,14,1,439.23,439.23,168,21,0,1
13237,295,1,643.0,643.0,128,24,0,0
13238,71,4,624.75,156.1875,281,19,426,1
13239,169,5,1594.69,318.938,1151,86,240,0
13240,4,8,1475.79,184.47375,709,160,556,0
13241,319,1,112.53,112.53,46,40,0,0
13242,20,7,699.4,99.91428571428571,350,19,555,0
13243,111,5,1220.38,244.07600000000002,554,165,428,0
13244,0,1,121.74000000000001,121.74000000000001,38,27,0,0
13245,340,1,558.72,558.72,246,29,0,1
13246,84,10,3228.74,322.87399999999997,2742,214,348,1
13248,32,2,465.68,232.84000000000003,305,25,64,0
13249,0,9,1608.9299999999998,178.77,1246,21,592,0
13250,368,2,253.09,126.545,107,17,41,0
13251,310,1,252.68,252.68,215,25,0,0
13252,302,2,399.3,199.65,134,19,231,0
13253,64,4,2951.11,737.7775,3015,73,546,0
13254,284,1,51.41,51.41,43,4,0,0
13255,281,2,504.95,252.475,340,19,138,1
13257,344,1,149.75,149.75,33,7,0,0
13258,113,3,535.47,178.49,241,14,195,1
13259,305,8,1119.36,139.92000000000002,377,181,301,1
13261,176,2,944.1,472.05,210,8,17,0
13262,171,3,573.45,191.15,247,48,337,0
13263,16,27,6094.06,225.70592592592595,3399,434,305,1
13264,350,1,722.5600000000001,722.5600000000001,375,38,0,0
13265,91,3,1450.66,483.55333333333334,1126,44,89,1
13266,20,15,4836.36,322.424,5469,129,609,1
13267,0,32,8027.66,250.864375,3334,134,639,1
13268,77,6,2117.81,352.9683333333333,2490,206,97,1
13269,17,21,6172.54,293.9304761904762,4867,195,628,1
13270,274,1,590.0,590.0,200,1,0,0
13273,21,1,138.98,138.98,153,16,0,0
13274,317,1,360.85,360.85,199,19,0,0
13275,291,2,238.86,119.43,138,48,248,0
13276,7,4,1438.36,359.59000000000003,699,191,542,1
13277,24,5,390.8,78.16,292,9,423,1
13278,307,3,893.12,297.70666666666665,821,48,210,1
13280,30,7,2293.33,327.61857142857144,1489,159,522,0
13281,347,1,350.85,350.85,201,22,0,0
13282,70,3,954.15,318.05,275,28,243,1
13283,93,3,305.2,101.73333333333335,144,14,454,1
13284,238,1,201.19,201.19,91,13,0,0
13285,69,5,2625.57,525.114,1860,147,463,1
13286,508,1,734.91,734.91,274,46,0,0
13287,511,3,781.59,260.53000000000003,429,46,101,0
13288,351,5,927.61,185.522,379,7,223,0
13289,631,1,307.95,307.95,119,16,0,0
13290,346,1,208.63,208.63,1,1,0,0
13291,63,11,3270.79,297.3445454545454,1600,155,510,0
13292,192,4,665.14,166.285,316,41,242,1
13293,300,6,1192.94,198.82333333333335,555,51,276,0
13294,97,3,1689.53,563.1766666666666,996,93,456,0
13295,267,4,1101.97,275.4925,733,56,217,0
13296,45,6,792.51,132.085,653,50,439,0
13297,293,3,2278.77,759.5900000000001,1731,58,157,1
13299,176,3,1218.7,406.23333333333335,416,56,260,0
13300,77,3,1285.51,428.50333333333333,455,44,404,0
13301,11,4,618.09,154.5225,345,75,188,0
13302,63,2,159.2,79.6,12,3,371,0
13303,308,1,61.72,61.72,26,4,0,0
13304,259,4,1217.99,304.4975,716,59,318,0
13305,0,14,3086.8,220.4857142857143,1931,140,546,1
13306,338,1,53.65,53.65,74,4,0,0
13307,28,3,273.34,91.11333333333334,140,15,472,0
13308,111,2,1099.81,549.905,749,42,393,1
13309,114,3,796.22,265.4066666666667,986,59,186,1
13310,114,4,1226.82,306.70500000000004,624,65,195,1
13311,58,1,490.11,490.11,271,24,0,1
13312,359,1,124.75,124.75,41,5,0,0
13313,49,10,2808.34,280.834,1944,93,596,1
13315,597,1,310.26000000000005,310.26000000000005,232,22,0,0
13316,39,8,10743.07,1342.88375,18700,93,508,1
13317,106,18,5526.391,307.0217222222222,2614,181,527,1
13319,21,50,17374.74,347.49480000000005,7223,298,620,1
13320,14,5,1660.55,332.11,1210,81,372,1
13324,111,15,7190.51,479.36733333333336,5716,30,360,1
13326,340,1,281.76,281.76,140,13,0,0
13327,20,19,8245.460000000001,433.97157894736847,3859,163,608,1
13328,224,1,1308.48,1308.48,680,17,0,0
13329,274,7,4323.97,617.71,3023,60,368,1
13330,0,6,2796.1,466.01666666666665,1951,80,562,0
13331,309,1,262.4,262.4,54,12,0,0
13333,319,3,1015.74,338.58,685,54,247,0
13334,98,4,5408.07,1352.0175,2777,280,461,1
13337,454,1,1575.26,1575.26,980,87,0,0
13338,65,4,2445.62,611.405,1151,113,545,0
13339,108,1,860.12,860.12,326,54,0,0
13340,13,10,20593.62,2059.362,9014,173,549,1
13341,168,1,775.85,775.85,301,42,0,0
13343,85,1,353.43,353.43,135,19,0,0
13344,185,1,1656.15,1656.15,599,68,0,1
13345,195,1,389.5,389.5,141,20,0,0
13346,370,6,299.4,49.9,180,4,133,0
13355,30,1,674.7,674.7,314,32,0,0
13357,165,5,3805.51,761.1020000000001,2112,284,369,0
13358,176,1,439.03000000000003,439.03000000000003,285,29,0,0
13359,311,1,603.75,603.75,220,33,0,1
13360,339,4,1553.65,388.4125,942,58,269,0
13361,380,2,1450.5,725.25,324,29,145,0
13362,153,5,3884.86,776.972,1826,161,179,1
13363,317,1,731.36,731.36,436,42,0,1
13365,125,1,700.6,700.6,404,39,0,1
13367,339,1,510.2,510.2,253,20,0,0
13368,164,4,1121.5,280.375,606,45,166,0
13369,273,1,308.28000000000003,308.28000000000003,149,14,0,0
13370,279,1,754.87,754.87,343,39,0,0
13371,413,2,2297.66,1148.83,1019,75,127,0
13373,66,5,6330.52,1266.104,3556,261,574,1
13374,322,2,422.8,211.4,135,17,34,0
13375,352,1,1013.58,1013.58,682,34,0,1
13376,7,3,1019.76,339.92,493,45,135,0
13377,304,2,1552.88,776.44,748,71,249,0
13379,44,1,136.29,136.29,166,13,0,1
13380,340,1,62.4,62.4,48,3,0,0
13381,21,10,7046.39,704.6389999999999,4347,148,624,1
13382,188,5,1387.58,277.51599999999996,863,74,451,0
13383,451,1,305.28000000000003,305.28000000000003,288,1,0,0
13384,36,6,4284.74,714.1233333333333,2782,149,371,1
13385,237,1,534.57,534.57,281,35,0,0
13386,322,2,835.46,417.73,514,24,22,0
13387,325,1,186.94,186.94,123,71,0,0
13388,39,3,1185.65,395.21666666666664,701,68,472,0
13389,140,1,257.89,257.89,115,18,0,1
13391,111,1,59.8,59.8,4,1,0,0
13392,585,1,91.14,91.14,82,8,0,0
13393,491,4,1131.45,282.8625,662,53,148,0
13394,23,16,5645.13,352.820625,4437,221,622,1
13395,93,3,1180.23,393.41,1660,77,236,0
13396,227,1,387.27000000000004,387.27000000000004,139,15,0,1
13397,18,9,2875.93,319.5477777777778,1264,62,578,1
13398,100,2,670.34,335.17,341,37,256,0
13399,372,3,275.4,91.8,120,10,54,0
13400,490,1,310.83,310.83,284,23,0,0
13402,35,4,1226.8500000000001,306.7125,917,55,437,0
13403,295,2,154.5,77.25,70,6,335,1
13404,120,1,217.81,217.81,99,9,0,0
13405,112,5,1198.81,239.762,853,32,520,1
13406,335,2,568.92,284.46,292,7,204,0
13407,486,3,2244.7,748.2333333333332,1690,85,83,0
13408,7,85,39894.422,469.34614117647055,22949,271,636,1
13410,95,7,1743.94,249.1342857142857,1026,21,544,1
13411,15,1,213.55,213.55,72,17,0,0
13412,528,1,487.35,487.35,176,33,0,0
13413,547,6,429.44,71.57333333333334,455,38,47,0
13414,41,6,2494.14,415.69,2702,48,469,0
13415,380,4,784.17,196.04250000000002,496,85,255,0
13416,644,1,228.3,228.3,66,7,0,1
13417,113,5,1264.66,252.93200000000002,442,42,464,1
13418,6,28,10176.36,363.4414285714286,6604,306,629,1
13420,57,2,159.85,79.925,101,8,20,0
13421,198,7,3050.08,435.7257142857143,1718,157,373,1
13423,336,1,217.03,217.03,141,12,0,0
13424,357,1,572.77,572.77,529,40,0,0
13425,16,5,3390.4300000000003,678.086,2358,124,471,0
13426,90,17,6084.74,357.9258823529412,3822,127,547,1
13427,28,5,888.79,177.75799999999998,766,32,601,1
13428,422,2,276.76,138.38,205,66,0,1
13431,314,6,2047.14,341.19,898,74,253,1
13432,479,2,439.1,219.55,217,98,40,0
13433,409,4,658.32,164.57999999999998,190,22,195,0
13434,4,4,1205.46,301.365,624,17,559,1
13435,18,5,1725.56,345.11199999999997,1519,64,389,1
13437,7,4,2173.6,543.4,689,108,91,1
13438,455,1,46.5,46.5,10,1,0,0
13439,163,3,986.61,328.87,952,132,270,0
13440,331,7,1295.25,185.03571428571428,573,49,28,0
13441,339,1,424.26,424.26,316,25,0,1
13442,575,3,419.87,139.95666666666668,115,33,70,0
13443,356,6,1273.16,212.1933333333333,805,176,228,0
13444,282,2,619.08,309.54,331,51,131,0
13445,534,1,241.89999999999998,241.89999999999998,198,7,0,0
13446,338,11,3881.89,352.89909090909094,2403,113,233,0
13448,126,11,6634.5,603.1363636363636,3267,271,514,1
13450,32,11,3497.7799999999997,317.97999999999996,3606,47,478,1
13451,34,10,6577.3,657.73,4844,534,502,1
13452,167,3,729.8,243.26666666666665,6,2,213,0
13453,73,3,781.69,260.56333333333333,341,33,236,0
13454,549,1,219.87,219.87,198,23,0,0
13455,274,5,1847.5900000000001,369.51800000000003,631,70,364,1
13456,63,3,855.0600000000001,285.02000000000004,261,18,51,1
13457,596,2,148.22,74.11,96,9,48,0
13458,7,12,9991.12,832.5933333333334,5773,258,288,1
13459,532,2,1160.41,580.2049999999999,986,57,57,0
13461,46,5,3599.2,719.8399999999999,2798,29,458,1
13462,160,5,1153.8500000000001,230.76999999999998,697,64,473,0
13464,302,5,2422.96,484.592,1037,95,223,1
13465,354,2,931.12,465.56,584,34,139,0
13466,92,5,1013.35,202.67000000000002,660,49,444,0
13468,0,64,11827.33,184.80203125,5092,276,643,1
13469,561,1,82.4,82.4,52,6,0,0
13470,7,2,165.0,82.5,100,7,15,0
13472,371,2,592.24,296.12,310,24,91,0
13473,240,7,2476.38,353.7685714285714,932,56,391,1
13474,144,3,646.59,215.53,318,116,258,0
13475,99,4,1431.78,357.945,1012,64,107,0
13476,86,5,2061.4700000000003,412.29400000000004,713,86,466,0
13477,46,9,2264.14,251.5711111111111,1696,93,545,1
13478,377,5,2215.78,443.15600000000006,1189,114,207,0
13479,108,4,851.37,212.8425,716,45,276,0
13480,324,2,627.82,313.90999999999997,362,40,262,0
13481,16,10,3387.61,338.761,1774,142,627,1
13482,140,2,336.09,168.04500000000002,187,20,395,0
13484,149,3,790.72,263.5733333333333,224,38,398,0
13485,141,11,3019.2200000000003,274.4745454545455,1798,131,503,0
13486,36,2,819.61,409.805,529,52,26,1
13487,121,4,680.27,170.0675,310,26,521,1
